date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:44:42	55573/55573	---M--	200	added ('OK')	image/jpeg	etag:%22149432d5207d280073316e5b5669cbc5%22	https://pixio-nuxt.vercel.app/_nuxt/pic6.CsGTUCj6.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic6.CsGTUCj6.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-1)
09:44:43	30640/30640	---M--	200	added ('OK')	image/jpeg	etag:%22a32c7e72a5fbcdb10671dcb00de8bf56%22	https://pixio-nuxt.vercel.app/_nuxt/pic7.BbJ0Xaeu.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic7.BbJ0Xaeu.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-1)
09:44:44	22172/22172	---M--	200	added ('OK')	image/jpeg	etag:%22e2967b303a19adaf35e3282bca8e4dfd%22	https://pixio-nuxt.vercel.app/_nuxt/pic8.D64shUfV.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic8.D64shUfV.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-1)
09:44:44	22967/22967	---M--	200	added ('OK')	image/jpeg	etag:%2286e21423ebcde32a0d6e4c425ccc65e9%22	https://pixio-nuxt.vercel.app/_nuxt/pic9.BuClo0xM.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic9.BuClo0xM.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-1)
09:44:46	20712/20712	---M--	200	added ('OK')	image/jpeg	etag:%22f5748f996fda657efa57b8168e0ffddc%22	https://pixio-nuxt.vercel.app/_nuxt/pic10.BeulpEJv.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic10.BeulpEJv.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-1)
09:44:47	6487/6487	---MCZ	200	added ('OK')	application/javascript	etag:W/%2279e16aba8d18f9b6d513e0ebdb567799%22	https://pixio-nuxt.vercel.app/_nuxt/C74-l-jv.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/C74-l-jv.js	(from https://pixio-nuxt.vercel.app/cobble-style-2)
09:44:48	93771/93771	---M--	200	added ('OK')	image/jpeg	etag:%22997129fa4184820f46d496445e17cc7a%22	https://pixio-nuxt.vercel.app/_nuxt/pic1.DV5sz-KO.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic1.DV5sz-KO.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-2)
09:44:49	83362/83362	---M--	200	added ('OK')	image/jpeg	etag:%22e01c7668add0e2427779d8788e5853ff%22	https://pixio-nuxt.vercel.app/_nuxt/pic2.C9L2BgX0.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic2.C9L2BgX0.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-2)
09:44:50	26912/26912	---M--	200	added ('OK')	image/jpeg	etag:%22a23c1ccd0994b2e99df4d65a64e4d252%22	https://pixio-nuxt.vercel.app/_nuxt/pic3.CIUT-VXY.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic3.CIUT-VXY.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-2)
09:44:50	91132/91132	---M--	200	added ('OK')	image/jpeg	etag:%22193f4ee5d13986c4916750c70fd2516b%22	https://pixio-nuxt.vercel.app/_nuxt/pic4.B7nvTrK9.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic4.B7nvTrK9.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-2)
09:44:51	80898/80898	---M--	200	added ('OK')	image/jpeg	etag:%22825fb32755cb0f7c746d34e00254d87b%22	https://pixio-nuxt.vercel.app/_nuxt/pic5.DWsQHyqn.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic5.DWsQHyqn.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-2)
09:44:53	73212/73212	---M--	200	added ('OK')	image/jpeg	etag:%22996799d90cef96c01aa99fed7776c65a%22	https://pixio-nuxt.vercel.app/_nuxt/pic6.BBHPL3Xd.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic6.BBHPL3Xd.jpg	(from https://pixio-nuxt.vercel.app/cobble-style-2)
09:44:54	11770/11770	---MCZ	200	added ('OK')	application/javascript	etag:W/%22248503804bc922369de870a6d080696c%22	https://pixio-nuxt.vercel.app/_nuxt/BRV43k_E.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/BRV43k_E.js	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:44:55	139810/139810	---M--	200	added ('OK')	image/jpeg	etag:%22fcffa75318226fbe0dec6d6643c1988c%22	https://pixio-nuxt.vercel.app/_nuxt/pic1.BU9sbzpk.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic1.BU9sbzpk.jpg	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:44:56	53593/53593	---M--	200	added ('OK')	image/jpeg	etag:%22d3e107ff7384f066df584485435b82af%22	https://pixio-nuxt.vercel.app/_nuxt/pic2.CjE23wzy.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic2.CjE23wzy.jpg	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:44:56	44285/44285	---M--	200	added ('OK')	image/jpeg	etag:%22f9533db502e596c893d527ae80ec9204%22	https://pixio-nuxt.vercel.app/_nuxt/pic3.BO24uguC.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic3.BO24uguC.jpg	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:44:57	26953/26953	---M--	200	added ('OK')	image/jpeg	etag:%22352c9afb163afbd241347ebbbfae1e13%22	https://pixio-nuxt.vercel.app/_nuxt/pic4.BVTJ9bSu.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic4.BVTJ9bSu.jpg	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:44:58	52836/52836	---M--	200	added ('OK')	image/jpeg	etag:%22610ee35877f59634bbb3b04224f1c349%22	https://pixio-nuxt.vercel.app/_nuxt/pic5.BnFliS7R.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic5.BnFliS7R.jpg	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:44:59	66352/66352	---M--	200	added ('OK')	image/jpeg	etag:%22f3f19f051b35cea4dcddadb0fd6233b6%22	https://pixio-nuxt.vercel.app/_nuxt/pic6.wQEkwvfM.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic6.wQEkwvfM.jpg	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:45:00	74097/74097	---M--	200	added ('OK')	image/jpeg	etag:%22a2296e01a82811c46f17192d8b08006f%22	https://pixio-nuxt.vercel.app/_nuxt/pic7.D7LI2E0b.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic7.D7LI2E0b.jpg	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:45:02	46439/46439	---M--	200	added ('OK')	image/jpeg	etag:%22b0344226bb94746994ef60855fb5ba14%22	https://pixio-nuxt.vercel.app/_nuxt/pic8.dYlfWb2I.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic8.dYlfWb2I.jpg	(from https://pixio-nuxt.vercel.app/portfolio-thumbs-slider)
09:45:03	4709/4709	---MCZ	200	added ('OK')	application/javascript	etag:W/%227bdbaee07fc21f661767e978bbc58fb4%22	https://pixio-nuxt.vercel.app/_nuxt/CXPe75UB.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/CXPe75UB.js	(from https://pixio-nuxt.vercel.app/portfolio-film-strip)
09:45:04	134724/134724	---M--	200	added ('OK')	image/jpeg	etag:%22ebfa0b53858e373b225401ad5ba6bd10%22	https://pixio-nuxt.vercel.app/_nuxt/pic1.D5yaSvhI.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic1.D5yaSvhI.jpg	(from https://pixio-nuxt.vercel.app/portfolio-film-strip)
09:45:05	161999/161999	---M--	200	added ('OK')	image/jpeg	etag:%22a6ce04d2fd3b1c6a222ed7f341dd64c3%22	https://pixio-nuxt.vercel.app/_nuxt/pic2.D0_8UNxj.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic2.D0_8UNxj.jpg	(from https://pixio-nuxt.vercel.app/portfolio-film-strip)
09:45:07	284411/284411	---M--	200	added ('OK')	image/jpeg	etag:%2247c8279851339519089834f9fa799cf5%22	https://pixio-nuxt.vercel.app/_nuxt/pic3.D60T_2yh.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic3.D60T_2yh.jpg	(from https://pixio-nuxt.vercel.app/portfolio-film-strip)
09:45:08	4710/4710	---MCZ	200	added ('OK')	application/javascript	etag:W/%2249049bc1e6c67b7ab53af02aa3c75fb9%22	https://pixio-nuxt.vercel.app/_nuxt/B6KKXgOJ.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/B6KKXgOJ.js	(from https://pixio-nuxt.vercel.app/carousel-showcase)
09:45:09	13950/13950	---MCZ	200	added ('OK')	application/javascript	etag:W/%22af4a3a2ed1ddc92682c13a8570d5f7cd%22	https://pixio-nuxt.vercel.app/_nuxt/phMYKN3_.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/phMYKN3_.js	(from https://pixio-nuxt.vercel.app/portfolio-split-slider)
09:45:10	41788/41788	---M--	200	added ('OK')	image/jpeg	etag:%2226e01a9e50b3437bc335d961482b89ba%22	https://pixio-nuxt.vercel.app/_nuxt/pic2.DeuNG5Zh.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic2.DeuNG5Zh.jpg	(from https://pixio-nuxt.vercel.app/portfolio-split-slider)
09:45:11	33470/33470	---M--	200	added ('OK')	image/jpeg	etag:%22e38f800bca1684e0005d9578c17b119d%22	https://pixio-nuxt.vercel.app/_nuxt/pic3.DOmRXb7f.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic3.DOmRXb7f.jpg	(from https://pixio-nuxt.vercel.app/portfolio-split-slider)
09:45:12	39284/39284	---M--	200	added ('OK')	image/jpeg	etag:%2265867c1ee6ab53ce2a4439800409200e%22	https://pixio-nuxt.vercel.app/_nuxt/pic6.BAexXxG8.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic6.BAexXxG8.jpg	(from https://pixio-nuxt.vercel.app/portfolio-split-slider)
09:45:12	52194/52194	---M--	200	added ('OK')	image/jpeg	etag:%22c0c32d7780ba52c11e24a93d5e4894bb%22	https://pixio-nuxt.vercel.app/_nuxt/pic8.BDIn46aw.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic8.BDIn46aw.jpg	(from https://pixio-nuxt.vercel.app/portfolio-split-slider)
09:45:14	37978/37978	---M--	200	added ('OK')	image/jpeg	etag:%2208b077a64fdd9e90c5682595dc4c28f0%22	https://pixio-nuxt.vercel.app/_nuxt/pic11.5s3g4Uh5.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic11.5s3g4Uh5.jpg	(from https://pixio-nuxt.vercel.app/portfolio-split-slider)
09:45:15	9631/9631	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a651daf28e3afbae5fd4a908cdd1074f%22	https://pixio-nuxt.vercel.app/_nuxt/BaJ7CG0n.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/BaJ7CG0n.js	(from https://pixio-nuxt.vercel.app/portfolio-details-1)
09:45:16	165/165	---M--	200	added ('OK')	application/javascript	etag:%22a91c414793b0e44f77b711b9001874dd%22	https://pixio-nuxt.vercel.app/_nuxt/BbaeWxDC.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/BbaeWxDC.js	(from https://pixio-nuxt.vercel.app/portfolio-details-1)
09:45:17	18292/18292	---M--	200	added ('OK')	image/jpeg	etag:%22c132e0e137b33df7bed04b0560360594%22	https://pixio-nuxt.vercel.app/_nuxt/post-1.BnP8XkBI.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/post-1.BnP8XkBI.jpg	(from https://pixio-nuxt.vercel.app/portfolio-details-1)
09:45:18	20715/20715	---M--	200	added ('OK')	image/jpeg	etag:%225d80686c45488b7a27cfb34ab8c1b6e2%22	https://pixio-nuxt.vercel.app/_nuxt/post-2.CRCQRFpJ.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/post-2.CRCQRFpJ.jpg	(from https://pixio-nuxt.vercel.app/portfolio-details-1)
09:45:19	4874/4874	---MCZ	200	added ('OK')	application/javascript	etag:W/%22838fc059c0c227ebe13bbce709d393fd%22	https://pixio-nuxt.vercel.app/_nuxt/DxxrSd1p.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/DxxrSd1p.js	(from https://pixio-nuxt.vercel.app/portfolio-details-2)
09:45:21	96657/96657	---M--	200	added ('OK')	image/jpeg	etag:%22a850492ab74c099a75c9926e3afcf75d%22	https://pixio-nuxt.vercel.app/_nuxt/banner-bg.CgCuLICw.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/banner-bg.CgCuLICw.jpg	(from https://pixio-nuxt.vercel.app/portfolio-details-2)
09:45:22	7178/7178	---MCZ	200	added ('OK')	application/javascript	etag:W/%2299f926993ffb9d2b553e3bdab0b9fd27%22	https://pixio-nuxt.vercel.app/_nuxt/fyASN6iP.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/fyASN6iP.js	(from https://pixio-nuxt.vercel.app/portfolio-details-3)
09:45:22	349/349	---M--	200	added ('OK')	application/javascript	etag:%22112561cd665ded07875c76a3fab08306%22	https://pixio-nuxt.vercel.app/_nuxt/C5Y2Cjm5.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/C5Y2Cjm5.js	(from https://pixio-nuxt.vercel.app/portfolio-details-3)
09:45:24	129160/129160	---M--	200	added ('OK')	image/jpeg	etag:%22d52247d4a7d10e50774f785018b37ebc%22	https://pixio-nuxt.vercel.app/_nuxt/about1.DgIFG9N6.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/about1.DgIFG9N6.jpg	(from https://pixio-nuxt.vercel.app/portfolio-details-3)
09:45:25	7232/7232	---MCZ	200	added ('OK')	application/javascript	etag:W/%2212e2bbd0c4ba104c9d00b12c9e0a49cf%22	https://pixio-nuxt.vercel.app/_nuxt/BqD0G7my.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/BqD0G7my.js	(from https://pixio-nuxt.vercel.app/portfolio-details-4)
09:45:27	161384/161384	---M--	200	added ('OK')	image/jpeg	etag:%2263a31ddb292a379f9b82707a477a8b29%22	https://pixio-nuxt.vercel.app/_nuxt/banner-bg.BZhlEMFT.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/banner-bg.BZhlEMFT.jpg	(from https://pixio-nuxt.vercel.app/portfolio-details-4)
09:45:28	7307/7307	---MCZ	200	added ('OK')	application/javascript	etag:W/%221612fc8fad44a8bf583d7dae1098ba6f%22	https://pixio-nuxt.vercel.app/_nuxt/D7aJwnhm.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/D7aJwnhm.js	(from https://pixio-nuxt.vercel.app/portfolio-details-5)
09:45:30	11886/11886	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ea638f93bfd6e016e27767c89694eb6%22	https://pixio-nuxt.vercel.app/_nuxt/whTxG1tj.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/whTxG1tj.js	(from https://pixio-nuxt.vercel.app/about-us)
09:45:30	103/103	---M--	200	added ('OK')	application/javascript	etag:%229d61f41db7508f0d562d57e8ae1ccc13%22	https://pixio-nuxt.vercel.app/_nuxt/qfFYHcFy.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/qfFYHcFy.js	(from https://pixio-nuxt.vercel.app/about-us)
09:45:31	98/98	---M--	200	added ('OK')	application/javascript	etag:%22ed652504c1e38c1950aef31dc4130055%22	https://pixio-nuxt.vercel.app/_nuxt/B9fJcEem.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/B9fJcEem.js	(from https://pixio-nuxt.vercel.app/about-us)
09:45:32	107/107	---M--	200	added ('OK')	application/javascript	etag:%22f63d0ed8721fb7438e98e3d918d44107%22	https://pixio-nuxt.vercel.app/_nuxt/BLActv0P.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/BLActv0P.js	(from https://pixio-nuxt.vercel.app/about-us)
09:45:33	409/409	---M--	200	added ('OK')	application/javascript	etag:%22cd8a3e4d2a342ce375a217862fccc661%22	https://pixio-nuxt.vercel.app/_nuxt/CSQmMmgG.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/CSQmMmgG.js	(from https://pixio-nuxt.vercel.app/about-us)
09:45:36	5655/5655	---MCZ	200	added ('OK')	application/javascript	etag:W/%2298b9a65c8abee027cda16e8aa350d046%22	https://pixio-nuxt.vercel.app/_nuxt/BqMY3qTD.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/BqMY3qTD.js	(from https://pixio-nuxt.vercel.app/about-us)
09:45:40	16514/16514	---M--	200	added ('OK')	image/jpeg	etag:%22e64d67bfe835aa4ff20292334f74c687%22	https://pixio-nuxt.vercel.app/_nuxt/testimonial4.BafMfrCR.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/testimonial4.BafMfrCR.jpg	(from https://pixio-nuxt.vercel.app/about-us)
09:45:40	876021/876021	---M--	200	added ('OK')	image/png	etag:%2225a3848a0de4a001f569b3927155b03d%22	https://pixio-nuxt.vercel.app/_nuxt/men.DZNUvwKz.png	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/men.DZNUvwKz.png	(from https://pixio-nuxt.vercel.app/about-us)
09:45:40	4837444/4837444	---M--	200	added ('OK')	video/mp4	etag:%227a4136565624155dba73ddeadd0fe11c%22	https://pixio-nuxt.vercel.app/_nuxt/bg-video.CSAwugCc.mp4	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/bg-video.CSAwugCc.mp4	(from https://pixio-nuxt.vercel.app/about-us)
09:45:41	61862/61862	---M--	200	added ('OK')	image/jpeg	etag:%221d9dbe3cce66c74076e2d7d7447fcd3d%22	https://pixio-nuxt.vercel.app/_nuxt/pic1.CjFYAFUo.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic1.CjFYAFUo.jpg	(from https://pixio-nuxt.vercel.app/about-us)
09:45:42	81940/81940	---M--	200	added ('OK')	image/jpeg	etag:%22c40b7bf704d5fa25229d32e6c633d410%22	https://pixio-nuxt.vercel.app/_nuxt/pic2.BRpp0ijI.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic2.BRpp0ijI.jpg	(from https://pixio-nuxt.vercel.app/about-us)
09:45:42	71972/71972	---M--	200	added ('OK')	image/jpeg	etag:%220c1cfd921274d3b0616a1699eac461e1%22	https://pixio-nuxt.vercel.app/_nuxt/pic3.DEPIwYOm.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic3.DEPIwYOm.jpg	(from https://pixio-nuxt.vercel.app/about-us)
09:45:43	64681/64681	---M--	200	added ('OK')	image/jpeg	etag:%22378de1bb309174cf6035122b5d70ea5b%22	https://pixio-nuxt.vercel.app/_nuxt/pic4.DmzqJp9j.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic4.DmzqJp9j.jpg	(from https://pixio-nuxt.vercel.app/about-us)
09:45:44	72936/72936	---M--	200	added ('OK')	image/jpeg	etag:%22c320d4f0b224e4cf09d5254e046ae56c%22	https://pixio-nuxt.vercel.app/_nuxt/pic5.Chj0zZpZ.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic5.Chj0zZpZ.jpg	(from https://pixio-nuxt.vercel.app/about-us)
09:45:46	70809/70809	---M--	200	added ('OK')	image/jpeg	etag:%2221b013fb87811391f2bbbe8f712ddb96%22	https://pixio-nuxt.vercel.app/_nuxt/pic6.BAralKWc.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic6.BAralKWc.jpg	(from https://pixio-nuxt.vercel.app/about-us)
09:45:46	144/144	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2026%20Nov%202024%2004:45:47%20GMT	https://pixio-nuxt.vercel.app/https://twitter.com/dexignzone	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/https_/twitter.com/dexignzone.232.delayed	(from https://pixio-nuxt.vercel.app/about-us)
09:45:48	1664225/1664225	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Nov%202024%2004:45:48%20GMT	https://pixio-nuxt.vercel.app/https:/twitter.com/dexignzone	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/https_/twitter.com/dexignzone.233.delayed	(from https://pixio-nuxt.vercel.app/about-us)
09:45:51	153/153	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Tue,%2026%20Nov%202024%2004:45:50%20GMT	https://pixio-nuxt.vercel.app/https://www.linkedin.com/in/dexignzone/	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/https_/www.linkedin.com/in/dexignzone/index.html	(from https://pixio-nuxt.vercel.app/about-us)
09:45:54	12310/12310	---MCZ	200	added ('OK')	application/javascript	etag:W/%2233c3d898bfde180a99dc04993f4520ff%22	https://pixio-nuxt.vercel.app/_nuxt/aj4NPE60.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/aj4NPE60.js	(from https://pixio-nuxt.vercel.app/about-me)
09:45:55	99/99	---M--	200	added ('OK')	application/javascript	etag:%22e418f354068d0c4b449b5e81d2ea5691%22	https://pixio-nuxt.vercel.app/_nuxt/C38M4YpG.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/C38M4YpG.js	(from https://pixio-nuxt.vercel.app/about-me)
09:46:07	22344/22344	---M--	200	added ('OK')	image/jpeg	etag:%2268f1f8e5eebc8f5550bf9f8e83c3cbab%22	https://pixio-nuxt.vercel.app/_nuxt/pic4.ckaunSUI.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic4.ckaunSUI.jpg	(from https://pixio-nuxt.vercel.app/about-me)
09:46:13	20984/20984	---M--	200	added ('OK')	image/jpeg	etag:%22df237cdc90306ccfd74cdde3c8e2abbb%22	https://pixio-nuxt.vercel.app/_nuxt/pic5.DnKZse-p.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic5.DnKZse-p.jpg	(from https://pixio-nuxt.vercel.app/about-me)
09:46:14	36034/36034	---M--	200	added ('OK')	image/jpeg	etag:%2284a101e4c876ace1b654aab4f0686186%22	https://pixio-nuxt.vercel.app/_nuxt/pic6.C6IybIIW.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic6.C6IybIIW.jpg	(from https://pixio-nuxt.vercel.app/about-me)
09:46:16	4206/4206	---M--	200	added ('OK')	image/png	etag:%223b38f7d958fde30c83eed42d6d2f7503%22	https://pixio-nuxt.vercel.app/_nuxt/pic1.DypJGHdb.png	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic1.DypJGHdb.png	(from https://pixio-nuxt.vercel.app/about-me)
09:46:16	402238/402238	---M--	200	added ('OK')	image/png	etag:%227acf92a87638d50381482ef33a3747f7%22	https://pixio-nuxt.vercel.app/_nuxt/girl.BGZBnXhl.png	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/girl.BGZBnXhl.png	(from https://pixio-nuxt.vercel.app/about-me)
09:46:16	5010/5010	---M--	200	added ('OK')	image/png	etag:%223f1c35eaf4ed80bcf8410095119d5045%22	https://pixio-nuxt.vercel.app/_nuxt/pic2.CMthGKzW.png	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic2.CMthGKzW.png	(from https://pixio-nuxt.vercel.app/about-me)
09:46:18	13103/13103	---M--	200	added ('OK')	image/png	etag:%22380f1ed5d9f8c200a5b093ee87ef2740%22	https://pixio-nuxt.vercel.app/_nuxt/line-shap._2-iskI4.png	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/line-shap._2-iskI4.png	(from https://pixio-nuxt.vercel.app/about-me)
09:46:19	63066/63066	---M--	200	added ('OK')	image/jpeg	etag:%223bdb8438bb47be09eac4f0615762b4fc%22	https://pixio-nuxt.vercel.app/_nuxt/pic7.ClqVwM2a.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic7.ClqVwM2a.jpg	(from https://pixio-nuxt.vercel.app/about-me)
09:46:21	4494/4494	---MCZ	200	added ('OK')	application/javascript	etag:W/%224aaecbd9bbaf95d298f627169d34da16%22	https://pixio-nuxt.vercel.app/_nuxt/zCfxwltN.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/zCfxwltN.js	(from https://pixio-nuxt.vercel.app/pricing-table)
09:46:23	4154/4154	---MCZ	200	added ('OK')	application/javascript	etag:W/%2206e5a3134c1745e2fac8544305e2f2dc%22	https://pixio-nuxt.vercel.app/_nuxt/to63KCA7.js	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/to63KCA7.js	(from https://pixio-nuxt.vercel.app/our-gift-vouchers)
09:46:23	78165/78165	---M--	200	added ('OK')	image/jpeg	etag:%220683123ce9c8fa29bd603eca3fb965ac%22	https://pixio-nuxt.vercel.app/_nuxt/pic1.ChihK9K6.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic1.ChihK9K6.jpg	(from https://pixio-nuxt.vercel.app/our-gift-vouchers)
09:46:24	84454/84454	---M--	200	added ('OK')	image/jpeg	etag:%220e5dafe2aeba34f7eefae98ae581455b%22	https://pixio-nuxt.vercel.app/_nuxt/pic2.BvD8xOOl.jpg	C:/My%20Web%20Sites/Web%20Project/pixio-nuxt.vercel.app/_nuxt/pic2.BvD8xOOl.jpg	(from https://pixio-nuxt.vercel.app/our-gift-vouchers)
